id,ds,delta
5248,2024-11-04,5.61539e-07
5249,2023-05-31,-4.63078e-10
5250,2021-10-20,-1.74827e-10
5251,2023-11-12,1.33598e-09
5252,2024-06-30,-5.18524e-10
5253,2021-02-24,-2.40793e-09
5254,2020-12-25,1.82332e-10
5255,2024-07-09,1.10337e-09
5256,2020-11-29,-3.66774e-09
5257,2024-03-30,-0.0225122
5258,2020-11-03,-5.31216e-10
5259,2024-01-12,-2.92694e-09
5260,2023-10-01,-0.0313385
5261,2021-03-14,9.32543e-11
5262,2022-07-26,-0.000347758
5263,2023-07-18,-6.9962e-10
5264,2023-06-20,2.74952e-11
5265,2022-10-04,8.10794e-07
5266,2021-04-16,1.68024e-10
5267,2024-04-14,4.27615e-09
5268,2022-12-22,-0.0375066
5269,2023-04-05,4.30302e-10
5270,2024-09-27,2.87845e-10
5271,2020-11-09,-2.03211e-11
5272,2021-10-31,-1.44924e-09
5273,2022-04-25,1.96913e-10
5274,2023-08-03,-0.0150641
5275,2023-06-22,-1.00513e-13
5276,2022-03-13,-3.86978e-11
5277,2022-06-10,1.78867e-10
5278,2021-06-30,-0.0171378
5279,2023-12-31,9.67154e-10
5280,2024-09-13,1.60969e-10
5281,2022-04-15,-0.00212659
5282,2022-11-27,0.0625477
5283,2022-12-04,1.06108e-11
5284,2023-05-19,-2.87635e-09
5285,2023-01-21,0.0798781
5286,2022-10-09,0.0376643
5287,2024-03-28,-2.5412e-10
5288,2024-09-12,-0.00107043
5289,2022-11-27,-0.0332931
5290,2022-06-26,-6.558e-10
5291,2022-01-20,-4.95923e-09
5292,2023-04-30,-2.42129e-10
5293,2024-10-10,2.19334e-10
5294,2023-08-09,-3.74186e-10
5295,2022-02-12,5.88546e-11
5296,2023-06-01,-3.5447e-10
5297,2021-12-22,-2.94391e-10
5298,2023-07-10,2.20069e-09
5299,2024-02-27,-0.0207471
5300,2023-01-31,1.03323e-11
5301,2023-10-16,5.64857e-13
5302,2024-03-17,1.50434e-09
5303,2022-11-11,-2.74567e-10
5304,2024-08-25,-4.59145e-07
5305,2023-10-04,-2.4842e-10
5306,2023-07-05,4.026e-10
5307,2022-04-19,1.64622e-10
5308,2023-09-09,-3.00561e-10
5309,2023-09-15,2.83943e-10
5310,2023-02-21,9.16898e-08
5311,2023-04-23,0.0037489
5312,2022-09-08,2.57192e-10
5313,2023-11-02,-9.76641e-10
5314,2021-08-25,0.000563996
5315,2022-06-16,1.91437e-11
5316,2023-10-05,3.69143e-06
5317,2023-12-25,-2.42897e-11
5318,2024-03-04,5.21288e-09
5319,2023-11-04,-0.115813
5320,2022-10-24,6.70924e-10
5321,2020-10-30,-5.5658e-11
5322,2021-08-16,0.000963824
5323,2024-02-19,-7.30823e-10
5324,2024-09-20,-0.00261833
5325,2024-06-28,5.64443e-10
5326,2024-01-22,-6.3642e-08
5327,2023-09-14,-5.06984e-10
5328,2024-08-20,-2.55265e-10
5329,2020-10-04,-4.35271e-10
5330,2021-05-10,0.0659087
5331,2022-09-30,-1.68885e-10
5332,2021-10-11,1.369e-10
5333,2022-05-16,3.66612e-10
5334,2023-11-17,1.81347e-10
5335,2023-03-27,9.02674e-10
5336,2021-09-11,-1.98487e-11
5337,2022-11-21,-6.00683e-12
5338,2021-10-26,1.70381e-09
5339,2024-06-07,1.87848e-10
5340,2021-07-16,-4.14976e-10
5341,2024-02-05,-2.05097e-10
5342,2024-08-31,1.63275e-12
5343,2024-11-03,2.27471e-09
5344,2023-01-12,4.38083e-09
5345,2023-06-26,-6.25014e-10
5346,2020-10-02,-9.7818e-12
5347,2023-06-17,1.24278e-11
5348,2024-01-01,7.65519e-07
5349,2022-06-12,-5.03223e-10
5350,2021-02-25,-8.22868e-09
5351,2020-11-21,3.89792e-10
5352,2024-09-20,7.23153e-11
5353,2023-08-16,-2.07439e-08
5354,2020-11-06,3.79681e-10
5355,2020-12-24,-3.31013e-10
5356,2024-08-29,0.16018
5357,2021-11-26,-1.05577e-07
5358,2024-10-25,4.92757e-09
5359,2022-02-22,4.16928e-12
5360,2021-08-26,-3.98546e-10
5361,2021-12-09,-1.30584e-11
5362,2021-04-07,9.70575e-10
5363,2021-08-09,-0.00879126
5364,2023-04-08,-1.29054e-08
5365,2023-03-14,0.0407844
5366,2020-11-05,0.0343165
5367,2021-12-30,-1.92956e-11
5368,2021-09-17,-3.56768e-09
5369,2022-02-10,1.1572e-10
5370,2024-10-26,-2.13219e-10
5371,2020-10-15,1.63153e-10
5372,2021-06-11,-2.0485e-10
5373,2021-07-18,-9.57819e-10
5374,2023-06-26,8.71486e-09
5375,2023-02-09,-1.2669e-09
5376,2022-09-14,-5.27885e-11
5377,2023-03-17,3.81486e-10
5378,2023-03-02,3.59206e-08
5379,2024-03-28,-0.0100171
5380,2023-03-24,-0.0244213
5381,2023-04-18,2.02367e-09
5382,2022-07-02,2.02107e-11
5383,2021-09-01,8.5143e-08
5384,2024-06-16,2.8445e-08
5385,2020-12-14,-1.01834e-08
5386,2021-02-27,-1.1579e-10
5387,2022-04-25,4.20235e-10
5388,2023-02-15,2.87925e-11
5389,2021-11-01,1.51539e-08
5390,2024-09-30,-0.000442001
5391,2021-11-26,1.64513e-10
5392,2023-10-18,0.0846446
5393,2024-03-24,-0.00967852
5394,2021-12-04,4.29755e-10
5395,2024-07-08,-0.0243246
5396,2024-01-30,-1.42463e-09
5397,2021-09-15,-0.018515
5398,2021-03-18,0.0781825
5399,2023-08-12,-2.29295e-10
5400,2022-11-01,2.52407e-08
5401,2021-08-29,0.0304012
5402,2020-10-11,-7.42106e-11
5403,2021-11-07,-2.01836e-09
5404,2024-07-31,2.56896e-10
5405,2023-12-10,-6.56625e-11
5406,2022-10-17,-8.59918e-11
5407,2021-07-07,8.94707e-12
5408,2023-08-11,0.0719558
5409,2022-07-31,1.65397e-10
5410,2021-03-11,2.63195e-10
5411,2021-03-10,-5.45056e-11
5412,2023-08-23,-0.00130138
5413,2024-05-12,-2.78369e-07
5414,2022-04-27,-3.29742e-10
5415,2020-11-18,-1.00663e-10
5416,2023-08-29,-1.45924e-12
5417,2021-02-05,4.23837e-11
5418,2023-02-01,0.0105672
5419,2021-10-12,-3.68446e-10
5420,2021-12-29,0.0515081
5421,2022-12-26,0.0239811
5422,2024-10-10,-1.28589e-10
5423,2023-10-02,-1.85964e-10
5424,2022-07-03,-4.48153e-11
5425,2021-10-06,-1.09773e-11
5426,2024-04-10,-1.3806e-08
5427,2024-07-14,-5.42024e-09
5428,2021-02-09,-1.0081e-09
5429,2022-05-20,3.7033e-09
5430,2021-02-02,5.86218e-10
5431,2023-05-13,-7.46197e-10
5432,2021-12-07,3.01925e-10
5433,2022-06-24,-2.00351e-10
5434,2023-07-24,-2.07015e-11
5435,2020-12-03,-5.58836e-12
5436,2024-09-01,8.19096e-10
5437,2023-10-09,-1.3628e-10
5438,2022-09-18,-3.0226e-10
5439,2021-10-20,-1.21589e-09
5440,2022-05-24,2.20644e-10
5441,2024-10-02,4.6829e-08
5442,2024-03-06,-0.0243093
5443,2022-12-14,1.70548e-09
5444,2023-01-26,-0.000563208
5445,2024-05-20,5.64863e-11
5446,2023-10-26,3.232e-11
5447,2024-02-28,5.40332e-10
5448,2021-06-20,9.49309e-09
5449,2021-10-31,3.50569e-09
5450,2023-08-20,0.0518429
5451,2023-03-31,-8.17515e-10
5452,2023-02-16,1.55468e-11
5453,2022-12-27,3.22213e-08
5454,2022-11-08,-1.28835e-07
5455,2023-06-24,-8.03835e-10
5456,2022-01-16,-4.25418e-11
5457,2020-11-18,9.81293e-11
5458,2021-09-20,0.0297176
5459,2024-10-30,-0.0227308
5460,2024-05-01,5.87784e-11
5461,2022-10-31,-2.51217e-10
5462,2023-11-12,8.12418e-09
5463,2022-11-18,-3.50365e-10
5464,2021-10-19,-2.15354e-10
5465,2022-11-04,-0.00748187
5466,2021-10-19,7.40545e-08
5467,2024-06-15,-0.00926571
5468,2023-02-10,-1.37244e-09
5469,2024-02-15,6.8965e-10
5470,2021-12-11,-0.0595271
5471,2023-01-30,9.45932e-11
5472,2022-03-12,-3.6364e-11
5473,2023-06-21,4.12311e-09
5474,2024-08-17,-6.71037e-12
5475,2022-10-17,1.98031e-10
5476,2021-10-25,1.15137e-09
5477,2023-01-21,-0.0231915
5478,2023-10-02,-0.00914721
5479,2023-07-09,-0.0408539
5480,2021-12-26,0.0326594
5481,2023-11-02,1.4239e-07
5482,2024-05-12,0.00242862
5483,2022-07-03,6.62488e-11
5484,2020-11-19,0.153723
5485,2021-06-11,0.001565
5486,2022-06-15,1.04568e-10
5487,2023-12-16,0.00649669
5488,2023-01-19,-1.93398e-10
5489,2023-08-03,-2.22489e-08
5490,2022-07-19,8.98695e-11
5491,2023-01-04,4.38495e-10
5492,2022-07-15,0.0303348
5493,2022-10-21,0.0996087
5494,2023-10-24,5.26596e-09
5495,2021-04-12,-4.47616e-10
5496,2024-04-15,5.8981e-11
5497,2024-01-07,-1.64791e-11
5498,2023-10-18,-4.07308e-07
5499,2023-10-03,1.65651e-09
5500,2022-09-06,-1.3027e-08
5501,2021-01-26,-7.41761e-11
5502,2022-12-09,5.07335e-10
5503,2022-09-22,7.44307e-11
5504,2022-12-17,9.5258e-10
5505,2023-12-31,-2.36899e-09
5506,2022-04-06,0.0200504
5507,2023-09-16,3.019e-10
5508,2022-01-14,1.35284e-11
5509,2021-12-23,1.81063e-08
5510,2023-03-24,1.28437e-10
5511,2021-10-31,-2.07865e-11
5512,2021-11-11,-2.28739e-09
5513,2024-02-21,0.0241607
5514,2021-01-02,-8.09104e-10
5515,2022-02-02,-0.00225828
5516,2020-12-30,0.00941874
5517,2023-01-21,2.12001e-09
5518,2021-12-22,-0.0170215
5519,2023-10-06,-7.7208e-11
5520,2024-03-04,-2.01981e-09
5521,2021-06-05,-1.02835e-11
5522,2021-04-03,0.0266917
5523,2020-10-09,9.08914e-11
5524,2023-10-24,-1.06481e-10
5525,2021-07-14,-7.58672e-11
5526,2021-03-29,-3.32207e-10
5527,2023-08-05,1.79907e-09
5528,2021-04-18,9.71492e-09
5529,2021-06-23,-4.46073e-11
5530,2023-12-14,2.93692e-09
5531,2022-12-04,-1.64397e-10
5532,2023-11-26,1.6743e-10
5533,2022-08-29,2.90021e-10
5534,2021-11-23,-4.48242e-10
5535,2023-12-16,1.54584e-11
5536,2021-03-17,-0.0509098
5537,2021-06-29,1.19981e-09
5538,2021-10-24,-0.0208136
5539,2024-05-15,-6.06733e-11
5540,2023-08-28,-4.66476e-11
5541,2024-08-19,2.22018e-07
5542,2023-01-25,1.26609e-08
5543,2022-04-02,4.5713e-09
5544,2022-06-04,-8.48738e-11
5545,2020-10-07,1.01685e-09
5546,2023-11-06,1.57248e-12
5547,2023-01-29,0.00632848
5548,2024-01-08,2.28909e-09
5549,2022-08-28,-0.0031959
5550,2024-08-26,-0.00284577
5551,2021-02-09,1.49939e-10
5552,2024-08-03,-6.13074e-09
5553,2023-10-24,-1.36267e-10
5554,2022-12-05,1.72937e-10
5555,2024-07-27,-1.67217e-11
5556,2024-10-06,2.54841e-11
5557,2021-01-08,3.37981e-10
5558,2021-11-18,1.63159e-11
5559,2024-07-06,3.04385e-10
5560,2024-08-10,1.10989e-10
5561,2022-06-29,1.36039e-09
5562,2021-02-15,0.0732846
5563,2023-02-27,1.71357e-10
5564,2022-07-30,0.00176698
5565,2021-06-28,9.39517e-10
5566,2023-02-05,1.44551e-08
5567,2021-02-05,-2.72906e-10
5568,2021-06-05,3.91298e-08
5569,2023-07-27,1.39192e-09
5570,2023-02-19,-3.84374e-11
5571,2021-06-24,4.72255e-11
5572,2021-04-24,-2.30477e-10
5573,2021-11-21,-3.07155e-12
5574,2023-08-04,1.77475e-10
5575,2023-03-18,-0.0326562
5576,2024-10-14,0.0138368
5577,2021-07-09,9.44583e-10
5578,2021-10-01,-1.4869e-10
5579,2024-10-31,1.76025e-06
5580,2021-04-24,0.0025872
5581,2023-07-12,6.65807e-10
5582,2023-10-28,-6.82754e-10
5583,2022-01-31,2.20013e-10
5584,2023-10-21,9.77156e-11
5585,2021-02-11,-1.45211e-10
5586,2022-12-13,2.01567e-11
5587,2024-09-13,1.95444e-10
5588,2023-03-24,-0.00574574
5589,2021-02-23,-6.30292e-09
5590,2024-07-01,8.65094e-11
5591,2021-03-16,1.28158e-11
5592,2023-06-02,-1.67425e-10
5593,2024-04-01,-1.3687e-09
5594,2023-09-11,6.16908e-10
5595,2022-05-03,3.67238e-08
5596,2024-01-09,5.99498e-09
5597,2024-01-30,1.72463e-08
5598,2022-11-15,6.90936e-12
5599,2022-03-13,8.38486e-10
5600,2021-02-15,-3.12544e-11
5601,2023-02-12,0.0165333
5602,2023-05-06,-2.45603e-10
5603,2021-03-03,4.58805e-10
5604,2020-12-26,9.05219e-10
5605,2022-11-10,-0.0362712
5606,2024-06-20,-7.09083e-11
5607,2023-04-30,0.0610824
5608,2022-02-24,-1.68729e-09
5609,2024-02-13,-3.52197e-08
5610,2024-08-31,-3.13432e-11
5611,2024-02-23,-1.66777e-10
5612,2021-07-23,0.0116345
5613,2023-12-22,2.82007e-10
5614,2024-10-09,2.03721e-07
5615,2021-02-19,-2.94887e-10
5616,2023-05-18,-8.99692e-12
5617,2024-08-23,8.2679e-11
5618,2023-07-12,2.98497e-07
5619,2020-12-21,2.63752e-10
5620,2023-10-17,1.51943e-07
5621,2022-10-05,-1.89429e-10
5622,2024-09-28,0.0151661
5623,2022-01-12,3.84386e-10
5624,2020-11-02,3.69098e-09
5625,2023-07-01,-1.17112e-10
5626,2020-10-12,1.73571e-10
5627,2020-11-23,-6.28069e-10
5628,2021-08-30,-1.96596e-09
5629,2023-09-11,1.21314e-10
5630,2024-06-04,3.89101e-10
5631,2024-04-06,4.15399e-11
5632,2021-04-10,-1.34116e-09
5633,2022-08-29,-6.90326e-11
5634,2022-08-15,1.31073e-09
5635,2021-12-26,8.61587e-09
5636,2020-10-16,1.99695e-11
5637,2021-07-22,7.69464e-11
5638,2022-09-10,9.41115e-11
5639,2022-01-07,0.0124491
5640,2024-01-25,1.0966e-11
5641,2021-07-25,6.46215e-10
5642,2021-11-22,-0.0293452
5643,2021-09-23,-1.54026e-10
5644,2023-09-17,1.40056e-08
5645,2023-02-03,9.27801e-07
5646,2023-05-05,3.34282e-10
5647,2022-05-22,-2.13769e-10
5648,2021-09-05,-2.29575e-09
5649,2023-07-24,-1.09402e-09
5650,2023-02-11,-4.00514e-11
5651,2023-08-29,2.34116e-12
5652,2021-05-17,-1.67918e-09
5653,2022-10-11,0.0527584
5654,2024-09-06,3.58907e-12
5655,2021-10-16,-0.0458235
5656,2024-10-17,0.020597
5657,2021-09-21,3.086e-08
5658,2023-06-01,7.59833e-11
5659,2023-08-29,-8.8919e-08
5660,2021-02-11,-1.20466e-10
5661,2021-02-09,-7.99812e-10
5662,2024-03-05,0.000614766
5663,2022-10-04,5.65051e-09
5664,2021-03-19,1.96592e-09
5665,2024-07-08,-3.67489e-09
5666,2023-02-17,-0.00561073
5667,2021-05-11,5.14105e-10
5668,2022-08-31,5.69119e-11
5669,2023-05-16,1.30089e-10
5670,2024-11-03,1.19742e-09
5671,2021-03-18,-3.72294e-08
5672,2021-11-30,-9.04623e-11
5673,2021-10-19,2.39462e-10
5674,2023-12-07,2.2943e-11
5675,2021-02-20,9.17103e-10
5676,2022-06-06,0.00948829
5677,2024-06-11,1.16362e-10
5678,2022-04-12,-3.90821e-09
5679,2024-06-27,7.04489e-11
5680,2023-06-14,8.49692e-08
5681,2024-08-08,2.17947e-11
5682,2023-08-26,-1.59956e-09
5683,2022-01-17,-4.22804e-09
5684,2023-11-26,2.8993e-10
5685,2022-12-24,-8.1718e-09
5686,2022-11-13,-6.80888e-09
5687,2024-08-21,4.71606e-08
5688,2023-01-16,-0.000899639
5689,2020-10-31,0.0110766
5690,2021-08-06,-8.60395e-10
5691,2021-05-27,-1.11585e-09
5692,2020-11-15,2.48768e-07
5693,2022-02-13,7.7098e-11
5694,2021-10-31,-1.95728e-10
5695,2024-04-13,3.66304e-09
5696,2021-06-02,-7.05156e-10
5697,2021-02-14,-0.263148
5698,2022-11-19,-1.71672e-10
5699,2023-04-13,9.04051e-11
5700,2022-06-29,5.45841e-10
5701,2022-08-28,-1.91926e-11
5702,2024-03-30,2.02243e-11
5703,2023-02-22,8.30301e-10
5704,2023-05-05,8.21593e-10
5705,2021-07-25,-0.00658233
5706,2021-04-11,-0.0273387
5707,2021-06-08,-4.60813e-12
5708,2023-03-22,0.00450816
5709,2022-11-13,-1.17909e-07
5710,2021-10-04,4.89201e-11
5711,2020-11-11,-4.53668e-09
5712,2020-10-05,-1.59402e-09
5713,2023-11-14,0.00516218
5714,2021-05-29,1.493e-11
5715,2024-02-23,0.0680207
5716,2021-07-30,1.61717e-09
5717,2023-11-29,-2.21314e-10
5718,2022-09-18,-6.98639e-08
5719,2024-03-05,0.00377933
5720,2021-05-28,-9.40562e-11
5721,2021-04-04,3.06734e-10
5722,2022-09-28,0.00731442
5723,2023-04-13,2.99909e-10
5724,2021-12-20,-2.2622e-11
5725,2024-05-04,4.4426e-11
5726,2022-04-25,-3.95292e-10
5727,2022-08-01,2.27778e-10
5728,2023-03-17,6.19359e-10
5729,2021-09-11,-5.05674e-10
5730,2024-03-05,-0.0118846
5731,2022-12-15,-0.0137758
5732,2023-10-21,1.14227e-08
5733,2022-06-07,-1.99518e-10
5734,2022-09-20,1.74338e-12
5735,2021-12-10,-0.0104932
5736,2021-11-18,-2.04183e-10
5737,2021-07-04,-2.03175e-09
5738,2023-04-12,0.0198095
5739,2021-09-15,2.44749e-10
5740,2022-07-13,2.22166e-09
5741,2023-09-02,6.40611e-07
5742,2024-08-02,0.0316882
5743,2021-09-26,1.2135e-11
5744,2023-10-21,-6.96558e-10
5745,2021-11-22,-0.000897769
5746,2022-05-13,-0.0137486
5747,2023-09-04,1.52298e-10
5748,2023-07-02,1.91296e-12
5749,2022-03-08,-5.62374e-10
5750,2022-03-28,-5.98962e-08
5751,2024-09-20,1.39122e-09
5752,2022-06-28,-0.0102232
5753,2024-08-31,2.86008e-09
5754,2021-03-10,5.48381e-10
5755,2022-05-02,3.6822e-08
5756,2022-12-27,2.79315e-10
5757,2022-10-17,-2.33323e-11
5758,2022-06-08,7.82321e-09
5759,2024-01-25,3.22548e-10
5760,2022-01-27,1.78418e-08
5761,2022-07-21,-0.0204717
5762,2021-11-15,4.53533e-10
5763,2024-05-26,-5.6157e-10
5764,2020-11-10,-0.0556074
5765,2024-04-28,3.67533e-09
5766,2021-12-15,-4.53915e-11
5767,2022-07-28,-4.20226e-09
5768,2021-03-23,2.40817e-10
5769,2023-01-25,0.022132
5770,2024-05-30,2.45385e-10
5771,2024-05-16,-1.79457e-08
5772,2022-02-08,-0.00479888
5773,2020-12-02,2.27632e-10
5774,2023-04-21,1.44725e-08
5775,2022-08-20,2.87663e-09
5776,2020-11-22,-1.02161e-09
5777,2021-03-07,1.28806e-08
5778,2022-08-01,-0.0909542
5779,2023-02-17,-0.0110728
5780,2022-07-24,-0.0050747
5781,2023-11-26,-0.0263032
5782,2023-11-10,-6.804e-09
5783,2024-08-27,-1.16498e-10
5784,2023-01-19,2.99393e-10
5785,2021-05-22,5.13508e-12
5786,2021-11-23,-0.0176837
5787,2023-06-12,1.244e-10
5788,2024-01-25,-2.83813e-10
5789,2022-02-04,-8.77568e-12
5790,2024-09-23,-2.53432e-07
5791,2021-02-11,2.02378e-06
5792,2022-04-01,-2.45541e-10
5793,2022-12-19,-1.27701e-09
5794,2021-01-30,-3.47215e-09
5795,2021-10-24,4.24405e-11
5796,2024-02-29,-3.70011e-08
5797,2022-02-05,8.96519e-11
5798,2023-01-23,-2.99629e-10
5799,2024-01-08,-1.17577e-10
5800,2024-01-24,1.52376e-08
5801,2024-09-05,6.44766e-10
5802,2022-02-25,0.0463518
5803,2022-10-17,3.72831e-10
5804,2022-08-13,-3.38843e-09
5805,2023-02-13,2.39097e-08
5806,2021-06-06,3.91805e-10
5807,2022-03-20,1.21068e-10
5808,2024-07-17,-5.09649e-10
5809,2022-08-17,-0.00119124
5810,2024-01-03,-4.6418e-11
5811,2022-06-28,2.26779e-09
5812,2023-06-15,-1.19701e-08
5813,2022-03-16,-8.6515e-12
5814,2024-04-04,-1.08686e-09
5815,2024-08-09,0.0051453
5816,2022-03-23,0.0299894
5817,2023-12-18,-3.27972e-11
5818,2021-10-11,4.60811e-09
5819,2024-05-25,-5.97738e-10
5820,2024-08-08,3.78133e-10
5821,2024-02-05,-1.97572e-10
5822,2022-09-29,-1.00956e-11
5823,2023-02-11,-0.0206797
5824,2020-12-28,-0.0212077
5825,2022-12-17,3.36287e-10
5826,2023-10-26,-1.50309e-11
5827,2021-12-18,3.69874e-09
5828,2020-12-08,3.57557e-10
5829,2024-06-29,5.03887e-08
5830,2022-05-02,1.606e-09
5831,2021-12-17,2.52217e-10
5832,2024-06-27,3.36889e-08
5833,2023-04-15,-9.86197e-11
5834,2022-03-31,0.0212685
5835,2023-06-03,3.92991e-10
5836,2021-11-21,-1.35203e-09
5837,2021-12-12,1.21422e-09
5838,2020-11-17,-1.12794e-10
5839,2023-05-20,-5.79992e-10
5840,2021-10-27,-0.0014849
5841,2022-03-23,2.00384e-10
5842,2022-06-23,-1.75615e-11
5843,2024-04-16,4.6549e-08
5844,2023-09-14,1.07764e-10
5845,2023-04-23,-2.19328e-10
5846,2023-08-17,-4.47548e-11
5847,2021-06-06,-5.22228e-10
5848,2022-02-16,-9.81907e-10
5849,2021-04-17,-0.00979204
5850,2020-11-01,1.88794e-09
5851,2024-07-11,9.80147e-10
5852,2022-07-29,1.59008e-10
5853,2024-01-22,0.0413806
5854,2021-10-29,-0.0139993
5855,2021-05-06,-2.16183e-10
5856,2023-01-08,-1.24271e-10
5857,2022-07-06,1.96348e-10
5858,2021-05-27,-1.22348e-09
5859,2021-12-17,-2.75507e-10
5860,2020-10-16,0.00966592
5861,2021-11-27,-9.86078e-08
5862,2023-07-15,9.23132e-11
5863,2023-06-20,-0.0660968
5864,2024-08-30,-1.07008e-10
5865,2021-11-16,2.21307e-09
5866,2024-07-30,2.35874e-10
5867,2021-10-28,-2.80336e-11
5868,2023-01-07,-1.14607e-10
5869,2024-03-05,2.6037e-10
5870,2023-04-08,4.29036e-09
5871,2023-02-14,-2.17822e-10
5872,2020-10-27,2.67239e-10
5873,2022-12-19,1.16367e-10
5874,2023-04-15,-2.86091e-09
5875,2023-02-03,-6.07465e-10
5876,2024-02-15,5.33274e-11
5877,2022-01-06,1.76342e-11
5878,2024-01-05,0.0196232
5879,2024-10-16,5.6818e-05
5880,2024-09-10,4.53164e-10
5881,2022-07-22,3.03553e-10
5882,2022-02-01,3.55914e-10
5883,2023-06-12,-0.0338519
5884,2021-11-11,0.00291231
5885,2021-11-21,5.15167e-12
5886,2021-08-21,-8.26675e-08
5887,2023-07-15,1.43185e-12
5888,2021-02-19,-2.41406e-05
5889,2023-08-22,-3.00005e-11
5890,2023-06-07,-3.4472e-12
5891,2023-10-28,1.36963e-09
5892,2023-01-12,-0.00937303
5893,2021-10-10,7.03259e-11
5894,2021-02-19,4.86121e-07
5895,2023-09-04,-1.61719e-09
5896,2023-11-25,3.17334e-10
5897,2023-11-05,-1.31581e-08
5898,2024-08-25,-8.61022e-08
5899,2021-04-29,-5.27769e-11
5900,2022-05-12,-7.44185e-09
5901,2021-12-01,6.28636e-09
5902,2024-05-31,3.39024e-09
5903,2024-06-19,-3.29925e-10
5904,2024-02-06,0.0507823
5905,2023-04-12,-3.96537e-11
5906,2022-05-30,1.20125e-11
5907,2023-06-06,-7.56191e-10
5908,2024-04-14,-8.9664e-10
5909,2020-12-21,7.35558e-09
5910,2022-08-05,0.0554365
5911,2023-09-27,1.07611e-10
5912,2024-08-11,0.0104873
5913,2022-01-05,-2.2249e-10
5914,2021-03-28,-1.65714e-10
5915,2023-01-19,0.00855947
5916,2021-12-23,-0.0949784
5917,2023-03-18,0.012231
5918,2022-03-05,-0.00213512
5919,2024-09-19,-8.44392e-08
5920,2023-06-03,1.04033e-09
5921,2022-12-28,4.6925e-09
5922,2024-01-23,1.24122e-07
5923,2024-05-28,-3.45284e-10
5924,2023-01-12,-3.38972e-10
5925,2021-01-29,-0.000376862
5926,2020-10-07,9.3694e-11
5927,2022-01-10,0.0722407
5928,2024-03-29,-1.02919e-07
5929,2024-09-24,7.36386e-11
5930,2024-09-12,9.92123e-10
5931,2024-06-17,2.78978e-11
5932,2024-09-04,-0.0241254
5933,2021-09-16,3.31288e-10
5934,2022-01-11,3.30309e-10
5935,2022-11-04,4.8338e-09
5936,2021-04-03,-1.85339e-11
5937,2024-05-01,-8.06859e-10
5938,2023-07-23,1.23931e-10
5939,2023-03-18,0.00396496
5940,2021-03-11,6.87859e-12
5941,2024-07-06,-1.85384e-09
5942,2024-05-21,-8.7082e-11
5943,2024-06-20,-6.12185e-07
5944,2023-02-22,1.23596e-10
5945,2021-08-22,9.86719e-13
5946,2021-07-20,-0.030836
5947,2020-12-07,0.00720444
5948,2021-10-18,-1.94566e-08
5949,2022-07-28,5.59275e-10
5950,2021-01-08,0.0119525
5951,2022-04-22,-0.00171916
5952,2023-11-12,8.48723e-11
5953,2022-11-06,0.00347824
5954,2021-04-04,4.41452e-09
5955,2021-10-27,4.13152e-09
5956,2023-09-10,2.03452e-09
5957,2022-05-03,-0.0203619
5958,2024-02-23,0.0186756
5959,2021-05-07,-1.27007e-10
5960,2022-11-13,2.75157e-10
5961,2021-07-10,-0.0706143
5962,2022-12-05,-1.22937e-09
5963,2021-01-12,-3.4471e-11
5964,2022-05-13,-0.0106617
5965,2021-03-19,6.48971e-10
5966,2021-01-25,3.98718e-10
5967,2022-08-02,0.0469833
5968,2022-01-17,-2.16021e-11
5969,2023-01-06,-1.35302e-10
5970,2022-02-21,4.70472e-11
5971,2023-05-28,1.25754e-10
5972,2022-02-07,-3.039e-10
5973,2020-11-25,2.36049e-10
5974,2022-01-03,2.36201e-11
5975,2022-07-02,0.0252512
5976,2021-11-28,1.32452e-09
5977,2023-09-04,-3.00483e-10
5978,2021-05-06,1.74821e-09
5979,2022-01-30,-4.56436e-11
5980,2023-09-04,3.37945e-09
5981,2022-01-09,-6.7977e-10
5982,2024-04-27,3.0767e-07
5983,2021-06-01,1.56939e-10
5984,2022-07-11,6.76247e-12
5985,2022-02-02,2.01117e-10
5986,2021-12-04,8.64573e-10
5987,2021-05-28,6.40479e-10
5988,2023-12-21,-0.0537425
5989,2023-04-06,-4.89511e-10
5990,2022-07-23,-2.71513e-11
5991,2024-09-28,2.57702e-11
5992,2023-10-26,-7.75562e-10
5993,2021-06-29,1.96876e-09
5994,2022-04-07,-1.56809e-09
5995,2024-07-13,-4.1044e-11
5996,2023-05-02,-1.17861e-10
5997,2021-11-14,0.0423208
5998,2021-01-23,2.40305e-10
5999,2024-05-18,-6.49965e-10
6000,2023-01-09,8.30374e-11
6001,2022-04-05,2.61948e-10
6002,2022-01-22,-0.0150902
6003,2024-05-03,1.22101e-10
6004,2022-05-19,-2.04476e-11
6005,2023-03-06,-3.68208e-11
6006,2023-11-10,2.45982e-12
6007,2022-01-30,6.56926e-10
6008,2020-12-30,0.0247126
6009,2022-12-05,-1.14245e-09
6010,2023-06-20,-5.62866e-11
6011,2022-11-06,-1.65454e-10
6012,2021-01-06,1.68521e-10
6013,2024-10-31,6.3829e-10
6014,2022-08-28,-2.12717e-11
6015,2021-08-09,1.63982e-09
6016,2021-08-02,1.12891e-09
6017,2024-08-15,-2.79736e-08
6018,2021-12-28,5.49718e-10
6019,2022-09-28,-5.48111e-10
6020,2021-12-26,2.5626e-09
6021,2022-05-31,9.34887e-10
6022,2021-08-30,1.49677e-10
